ID,GSM4861833,GSM4861834,GSM4861835,GSM4861836,GSM4861837,GSM4861838,GSM4861839,GSM4861840,GSM4861841,GSM4861842,GSM4861843,GSM4861844
ASHGV40032742,7.079889944,7.335482679,6.981891332,7.110046601,7.120319821,7.295432447,7.133347684,7.031912683,7.225413995,6.480174873,6.669550451,6.612010253
ASHGV40032744,2.792293799,3.008517203,2.882655647,2.877050997,2.878897377,2.899393098,2.988221049,2.906380582,2.938567003,2.829973127,4.163262623,2.840626259
ASHGV40032745,5.659541357,6.384913742,6.152108333,6.12639769,6.118357394,5.999289981,5.818854741,5.397775328,5.648837312,5.795017776,6.479204481,5.84781019
ASHGV40032746,2.569598194,3.223270126,2.70254164,2.816866427,2.819105596,2.843961467,2.929270042,2.830019272,2.86905286,2.737357304,2.742965675,2.750276726
ASHGV40032747,5.046159242,4.953838122,5.173460381,5.221474736,5.191026282,4.910227996,3.986056237,3.768114393,3.434680371,3.702494736,3.778609187,3.400460603
ASHGV40032749,6.138993414,6.979399986,5.597988209,6.706942094,6.198090038,5.87788024,6.613070222,6.738139001,7.019905837,5.733263242,5.736057728,6.144663415
ASHGV40032752,3.755853131,4.186521111,4.055841603,3.972841094,3.850931385,4.159116707,4.238280878,2.923491663,4.242941078,4.270595218,4.162755139,4.282860896
ASHGV40032754,9.635354273,9.736019661,9.63321961,9.926650602,9.602230699,9.35135869,10.09201263,10.49951903,10.51630941,10.8292879,10.72999843,10.57186208
ASHGV40032755,7.357504246,7.199826697,7.587560372,7.477001999,7.34600315,7.259507975,7.543006953,7.608945793,7.53728051,7.915634435,7.714953755,8.153144604
ASHGV40032756,11.9409245,12.43722328,12.37078957,12.33050126,12.20052744,12.14995642,13.22280729,13.29885087,13.14307366,13.31696492,13.27788034,13.08401215
ASHGV40032757,2.960679963,2.75009359,2.687536495,2.788651365,2.790793501,2.814572258,2.895455119,2.800505318,2.837847411,2.711858799,2.717224135,2.724218366
ASHGV40032758,3.800946874,4.006382877,3.971245374,3.800470234,4.24620549,3.748595608,3.861567763,3.707719499,3.886367218,4.13294704,3.609701137,3.895783407
ASHGV40032759,6.011412339,6.151776338,6.173039729,6.137206802,6.233851295,5.856756502,5.992367298,6.580724113,5.704300441,7.004150048,6.617667602,7.121942598
ASHGV40032769,5.126416346,5.054760551,4.988900398,5.0532444,5.010307838,5.243034241,5.349069546,4.917343826,5.19042716,4.61652321,4.885366469,4.407729446
ASHGV40032770,6.814422,6.478225805,5.976024757,6.502400716,6.476259764,6.464670557,6.020736444,6.096331236,6.262378035,5.534995602,5.493612723,5.563810532
ASHGV40032778,8.275744061,8.366172414,6.27578965,7.892210406,7.666073318,7.530194484,7.253083572,7.860607725,8.487064224,6.657381164,6.635298763,6.733028669
ASHGV40032782,5.108121824,4.54501278,4.492708555,4.624505118,4.672443735,4.852452837,4.513393877,3.937007112,4.604477222,4.104144314,4.505525679,4.882561375
ASHGV40032788,3.404787549,3.486155624,3.525078596,3.664271198,3.307450536,3.493877882,2.640063745,2.557625878,2.590047246,2.480660681,2.485319005,2.491391577
ASHGV40032790,6.545420014,7.085827128,6.053048889,6.810403871,6.555370018,6.319996057,6.306489269,6.930738453,7.080572083,5.240837091,5.19069031,4.597983686
ASHGV40032793,3.869543748,4.056685586,4.35079639,4.007533582,4.100212645,4.198903932,3.701316068,3.75775469,3.849661466,3.000330719,3.721257038,4.040496238
ASHGV40032797,8.419549422,8.548710622,8.283434301,8.499210865,8.389700721,8.363727067,8.034035942,8.071625944,7.993586467,8.201112583,7.776723436,8.865125135
ASHGV40032798,9.532109541,9.464746776,9.14783803,9.524072364,9.443426462,9.257368134,9.036377862,9.177394929,9.526304019,8.578745057,8.750268154,8.468188899
ASHGV40032800,7.848630918,7.625108285,7.137240101,7.616546209,7.57901876,7.533467303,7.575556048,7.844332474,8.367330787,7.454873274,7.167232645,7.202554318
ASHGV40032801,5.321475224,5.498702755,5.276524463,5.764897391,5.506654194,4.978936536,4.140230732,4.271486183,4.130356291,3.572981279,3.682512411,3.652395546
ASHGV40032804,9.897252847,9.853640407,10.22649209,10.48401734,10.04445269,9.51357741,9.257638614,9.329223973,9.455927312,9.159476705,8.770608602,9.40397968
ASHGV40032812,4.178373768,3.085964469,2.883534573,4.415605589,2.844641153,2.865889914,2.957626932,4.366262881,4.537993355,3.504101756,3.895006133,3.218923755
ASHGV40032813,3.486435057,2.804817298,2.766885753,2.98866436,2.990909635,3.01583329,3.101420382,3.001898946,3.041038982,2.90898428,2.914607946,2.921938935
ASHGV40032815,3.716321859,4.877582758,4.831062534,3.829727619,4.688615336,4.884858408,2.988813119,3.514698533,2.938495669,4.989980951,4.657721857,5.638432199
ASHGV40032816,4.314271031,4.062324866,4.208716671,4.408814135,4.308515908,3.863354313,4.739461738,4.060280854,4.181533215,3.88008341,3.884337149,4.366062146
ASHGV40032817,9.096784154,9.475843398,8.930306976,9.211298465,9.206781987,9.158190717,8.682430403,9.079945921,9.639614476,8.873203928,8.93926062,8.941340989
ASHGV40032818,12.78925585,13.21245093,12.97799275,12.82146267,13.04088695,13.17348847,13.30848649,12.99173564,12.71393912,12.82773358,12.93666138,12.88532099
ASHGV40032819,7.314011466,7.475969941,7.295175332,6.836086766,7.521062512,7.878961237,6.560048733,6.750860747,6.834098396,6.810216116,6.884803344,6.717880994
ASHGV40032820,3.810075483,3.755220308,3.65130506,4.373235603,4.214971736,2.669071976,4.280389071,5.038932833,4.147999398,4.323914456,4.000363173,3.354855899
ASHGV40032821,12.00715838,11.72603453,12.02067183,11.83253612,11.92069238,12.0297852,11.53924038,11.57260522,11.56808415,11.94156828,11.75113628,12.10103411
ASHGV40032822,13.13006408,13.23197459,12.87533285,12.85931507,13.11037012,13.29259451,13.06416415,13.07414067,12.97041573,13.37305704,13.36424266,13.40119116
ASHGV40032824,4.159674822,3.934012746,3.885624886,4.019869775,4.465607944,3.551170475,4.306709388,3.554177669,4.545974606,3.903542422,4.178011515,3.247923388
ASHGV40032828,5.420901916,5.820296869,5.877053696,5.428803027,6.377706477,5.30778642,5.667026844,5.259119172,5.543531156,5.426500431,5.414917394,5.424256851
ASHGV40032831,6.283915446,6.01372321,6.018637228,5.938691326,6.07677671,6.301804547,7.114444345,7.048587579,7.079613067,6.984950945,7.150856949,7.43532588
ASHGV40032835,7.164953179,6.744268233,6.118628201,6.454797036,6.720334449,6.77838829,6.958735791,7.023587893,7.193657994,6.791157278,6.265490434,6.828863859
ASHGV40032836,5.569868165,5.37592945,5.458075544,5.549187708,5.417740362,5.480169413,5.723236159,5.452052461,5.715597037,5.289586439,5.607094607,5.364296964
ASHGV40032837,3.652245793,3.62399667,4.714539648,4.193471928,4.297209666,3.492507342,3.856226951,4.704062824,4.603558223,4.429612691,4.046668413,6.58990087
ASHGV40032838,6.215578191,6.367884139,6.651810491,6.468673817,6.41145933,6.322871029,5.696600957,6.253658537,6.588236581,6.355102696,6.4482226,6.294112481
ASHGV40032839,4.871828173,4.877719128,4.940651252,4.501714651,4.982556841,5.326881037,4.424054679,4.145541063,3.579067749,5.223412257,5.551532963,4.990354747
ASHGV40032840,5.472624751,5.834276664,5.513171668,5.558589048,5.661927986,5.605221652,6.371717841,5.391617998,5.806825005,5.200303495,5.375851137,5.318165294
ASHGV40032841,3.413342545,3.658126315,4.047070097,3.631370465,3.633248939,3.654100917,3.76278565,4.942559995,4.584583875,3.974225039,4.160166124,3.612625361
ASHGV40032842,14.38704431,14.31876418,13.99527009,14.30745448,14.25504117,14.15458369,14.80118474,14.69762837,14.41255557,14.32777549,14.18771,14.43344352
ASHGV40032845,12.68450647,12.85174905,13.3527024,13.05071535,13.0191489,12.87899093,12.440851,11.97060579,11.86985514,12.28724676,12.440851,12.18934065
ASHGV40032848,3.684562674,3.538367884,3.553461954,3.353280857,3.494277828,3.975996668,4.37840709,3.502067027,4.155224137,3.113674483,3.233692302,3.281382467
ASHGV40032849,3.11708256,3.557078256,3.324157675,3.515393748,2.81155286,3.668579091,2.87336359,2.790082525,2.822835508,3.272141706,3.088298808,2.723170762
ASHGV40032852,5.339147745,5.452197757,5.548658827,5.825980208,5.265601744,5.411508149,5.067975654,4.92903741,5.157992747,4.732440009,4.853218102,4.757965681
ASHGV40032853,2.769171205,2.858754945,2.897544749,2.829195636,2.831140351,2.852727642,2.924606064,2.8384069,2.872307521,2.757930103,2.762800966,2.769150604
ASHGV40032857,3.459068974,3.509575497,3.472694971,2.787634131,3.687154716,3.972975144,2.830090207,2.748393682,2.780523494,3.268061223,3.340288064,2.68275501
ASHGV40032860,6.889102599,6.870755409,6.25362876,6.738765951,6.75422605,6.728801298,6.722907407,6.644521363,6.615266558,6.045098024,6.045819317,6.056546528
ASHGV40032863,4.256381054,4.189452353,4.130042809,4.436705365,3.940406509,4.272994257,4.608451662,4.556092501,3.911584787,3.55007385,4.331789227,3.706428034
ASHGV40032868,4.239448415,4.316481387,4.351614683,4.375018843,4.213695797,4.419141929,4.480669726,3.999534513,4.165245568,4.041798291,4.134507637,3.951143503
ASHGV40032870,6.907761531,6.723978031,6.145624552,6.490204595,6.718841505,6.724752508,6.839081278,6.782946814,6.729849266,6.258026249,6.110132551,6.301961657
ASHGV40032874,4.811290633,4.975873515,5.083046783,4.895952317,4.986108985,5.012347835,4.961497499,5.023548921,4.378677299,5.219794445,4.782285315,5.220990495
ASHGV40032877,7.341169772,6.568238819,6.46949179,6.576503661,6.899025683,7.021006117,6.184727723,6.36459102,6.603839939,5.88088653,5.7866254,6.288178808
ASHGV40032878,3.134895889,3.111443208,3.0647727,2.634052452,3.4235572,3.287241229,2.72120652,2.639509082,3.597244719,2.563235161,3.213380838,3.694252043
ASHGV40032879,13.3041308,13.10032952,12.97001348,13.3177509,13.15365233,12.93642491,12.94963889,12.9068591,12.46922062,12.81429495,12.85410243,12.78200479
ASHGV40032881,6.957595206,6.979544893,6.769292139,6.910386801,6.988134692,6.953616308,6.549706315,6.516291742,6.639575178,6.373199025,6.216513249,6.255812093
ASHGV40032885,5.621161826,6.057778677,5.986102037,5.864549116,5.862614774,6.016877563,5.864647175,5.847311515,5.933651289,5.087608356,5.35871508,5.296270591
ASHGV40032887,3.848727896,3.963355657,3.951254557,2.588263931,4.370317293,4.86007652,4.227128772,2.541209644,3.774022301,2.46493585,3.395197937,3.467278384
ASHGV40032897,8.687960089,8.358889674,8.864809807,8.494568484,8.691320462,8.812124694,8.053348294,7.783344247,7.529786246,8.417827303,8.284085861,8.57005233
ASHGV40032898,12.17282617,12.29853597,11.91374534,12.56218705,12.19920937,11.59847695,12.75749101,12.49866223,11.96927896,12.40010558,12.30522495,12.46486202
ASHGV40032900,9.198604591,9.326305288,9.606777415,9.806044512,9.418096415,9.037247819,8.728535005,9.107258874,9.470808269,8.202241772,8.075830968,8.370558105
ASHGV40032901,11.85249927,11.93564576,12.152497,11.96898886,12.04168677,11.96039156,11.40845325,11.43408352,11.61241673,11.83965266,11.87529603,12.12550519
ASHGV40032902,3.450270491,2.904555596,2.614308244,2.961325421,2.963572309,2.988513855,3.074174462,2.974581583,3.013749717,2.881600217,2.88722792,2.894564172
ASHGV40032903,7.79950912,8.045774798,7.57999871,7.698222755,7.797657741,7.881553259,7.850794016,8.030298185,8.019751551,8.848637288,8.637317919,8.904108553
ASHGV40032904,7.799020398,7.871388272,8.193772233,7.874135095,7.925107443,8.02841604,7.950283828,8.277520151,8.392186828,8.408238261,8.491874367,8.449993723
ASHGV40032905,3.216793004,2.827012186,3.87469736,3.254933109,3.256948287,3.279317739,4.401664119,3.916111589,3.302412256,3.662828062,3.188938005,3.698250939
ASHGV40032913,5.001070531,5.256292064,5.49372051,5.311766875,4.974654671,5.392859788,5.572886842,5.12540648,5.787186128,5.393717202,5.510736517,5.240700397
ASHGV40032914,3.590118254,3.581468074,3.495731401,4.585562869,2.680233187,3.431853297,2.729025804,3.389155823,3.703636525,3.135604892,3.154426283,2.58167938
ASHGV40032915,2.805616759,2.764699464,2.732231853,2.760650018,2.762520598,2.78328495,2.851782025,2.7688689,2.801477179,2.691459996,2.696145175,2.702252755
ASHGV40032917,6.151114598,6.290773417,5.815692487,6.253411101,6.094156182,5.952546371,7.170766601,6.675891262,6.590839215,6.505805594,6.635418329,6.156324408
ASHGV40032918,2.896593826,3.176482397,3.206602166,3.973390984,2.656164459,2.67667519,2.769150072,2.687249666,3.687770449,3.706239377,3.510467259,3.864650643
ASHGV40032921,6.141748771,5.929066656,6.271806607,5.989059039,6.110503802,6.280272085,6.268898845,6.037341233,6.245657507,6.042947391,6.054805359,6.113840318
ASHGV40032922,8.155903158,8.232516872,6.751964188,8.275419239,7.731657773,7.060631172,9.812456579,8.994780023,8.22836559,8.890572455,8.88054212,9.0062022
ASHGV40032926,8.071284697,7.778239568,8.408184066,8.07934786,7.988205235,8.053624056,8.006650815,8.19020847,7.839440582,8.367186948,8.429469162,8.448645227
ASHGV40032927,9.014076403,8.119103714,8.340909987,8.569231229,8.441357615,8.508781669,9.196889384,9.174663859,9.165416832,9.141208886,9.65186705,8.394829016
ASHGV40032928,12.8943976,13.14358593,12.78413911,12.7503548,12.98530618,13.11723793,13.03036012,12.86969362,12.75175617,12.84676546,12.80689908,12.75325935
ASHGV40032929,10.0791575,9.554863589,9.25392526,9.395093091,9.634325824,9.874305379,9.706875064,9.886422887,10.17862345,10.52098455,10.86501068,10.07030946
ASHGV40032936,4.961326679,5.498236197,5.799890068,5.16120396,5.170616963,5.745119717,5.187596488,5.358520903,4.783717034,6.517083092,6.189897273,6.485634389
ASHGV40032939,5.28493578,5.447001649,5.889558563,5.781455883,5.26066381,5.489906903,5.008084631,5.15744387,5.472402566,4.711570502,4.162362254,5.617787469
ASHGV40032942,8.21862467,8.331694229,8.294752215,8.391495069,8.09057047,8.263331294,7.608543626,8.174238743,8.633889328,8.520449839,8.479548085,8.569234645
ASHGV40032945,5.081279793,5.610748915,5.35003387,5.228218383,5.451679603,5.479493893,5.410533146,5.308004472,5.154971957,5.137487868,5.349067703,4.997883812
ASHGV40032947,6.61463008,6.042106485,5.638116617,6.208856002,6.135463904,6.080543971,6.535233788,6.07545965,6.283341636,6.519766699,6.678154361,6.76457152
ASHGV40032948,9.320484422,8.955285215,8.40601407,8.762685389,8.949488031,8.980319913,9.563945883,9.329923627,9.00517041,8.732307625,8.480826188,8.546593933
ASHGV40032950,5.219087913,4.983968489,5.885654727,5.400532587,5.352159088,5.243647982,5.343112441,5.694265268,5.401803513,6.339029678,5.993149657,6.188273857
ASHGV40032952,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40032953,6.912190885,7.056400143,7.677612581,7.267707295,7.316806952,6.876378897,7.546007216,7.454596695,7.33847877,7.752077827,8.060154638,8.126646443
ASHGV40032959,7.784290623,7.887423545,7.879873553,7.754982632,8.005892981,7.838168715,7.850026827,7.81395623,7.903535136,7.517102398,7.383106549,7.716214817
ASHGV40032966,3.044090859,3.080775412,2.952964212,3.453458352,2.800329577,2.820831324,2.874987072,2.793122542,2.825318427,3.201808328,2.721318549,2.727348887
ASHGV40032972,8.06235369,7.784445497,7.30114937,7.781950067,7.787889566,7.632161878,8.198717422,7.993410916,7.856369534,7.511677347,7.64469003,7.536870174
ASHGV40032973,13.04346236,12.82156102,12.87734001,13.18257066,12.88173723,12.66770934,12.90850314,12.85673499,12.67951,12.55102808,12.59160233,12.5047084
ASHGV40032975,6.771350655,7.675771708,7.405945304,7.558992152,7.413908299,7.108245492,6.472331413,6.43941559,7.252250007,6.565034534,6.576926395,6.538215846
ASHGV40032976,6.202887701,6.425426701,6.699304754,6.371040384,6.42797095,6.436920111,5.469451392,5.859406329,5.793675569,6.831672063,6.79270336,7.062960277
ASHGV40032996,3.965440399,3.963586934,3.489871206,4.037637357,3.016157362,4.319061919,4.257855897,5.652135075,5.72737881,5.127411046,5.570199533,5.363130015
ASHGV40032998,9.686017064,9.798862999,9.886052068,9.707339445,9.836693689,9.914793693,9.447302827,9.327173986,9.258177913,9.14402383,9.160570343,8.994420257
ASHGV40033000,8.717453723,8.836687494,9.190715478,9.271928135,8.803357405,8.661484565,9.218656702,8.840148758,8.287338626,8.480663871,8.538900495,8.303408758
ASHGV40033001,8.947558571,8.702247972,8.945259616,8.749758297,8.873772395,9.085008924,8.786171713,8.631158561,8.415186471,8.541923682,8.428786973,8.59210783
ASHGV40033002,12.89885936,13.00886391,13.33526139,13.11792132,13.10363772,13.08287984,11.83075191,12.21400769,12.62328308,12.56840809,12.4621413,12.63310769
ASHGV40033006,2.787476103,2.695150083,2.836286755,2.765321036,2.767285633,2.789093621,2.861878857,2.774798439,2.809045641,2.69349889,2.69841955,2.704834104
ASHGV40033009,6.972778261,7.109066391,6.605103796,7.2752402,6.812410889,6.700780417,7.020963066,6.903775541,6.676666038,6.636062012,6.50972501,6.872527744
ASHGV40033010,8.166212738,7.388837096,6.988034748,7.577122282,7.483007371,7.574258237,8.35425116,7.910366697,7.885860072,7.34112122,7.434546849,7.544074184
ASHGV40033011,6.757709181,6.699683142,7.02428324,6.794427835,6.827146283,6.95596057,6.286158267,6.35129571,6.696593504,6.261079321,6.365793997,6.170775177
ASHGV40033014,11.92267172,12.04831506,11.70410506,11.79877027,11.87331697,11.99897326,12.33598601,12.18332802,12.22520777,12.24977346,12.24392829,12.17053146
ASHGV40033016,10.17870159,10.31016904,10.05081131,10.50008733,10.18768815,9.889762472,10.15719861,10.24684784,10.43588135,10.41393609,10.41584312,10.34607389
ASHGV40033017,11.56409049,11.32392768,11.8832767,11.59262271,11.54456387,11.62581556,11.16777251,11.24614863,11.02466942,11.65273234,11.57803929,11.62220309
ASHGV40033021,6.825434896,7.269584236,6.655368757,7.022887544,7.0516258,6.884019768,6.972833077,6.932663646,7.093531592,6.75168592,6.584127752,6.643280037
ASHGV40033023,8.435235927,8.684474635,8.578354862,8.680236455,8.522761968,8.588934088,8.275063227,8.389193397,8.549843328,8.368392765,8.489130906,8.463724898
ASHGV40033024,4.562140801,4.3257864,5.27326813,4.858106863,4.757798284,4.383230654,5.414989331,5.091259986,5.557070387,5.551290393,6.045197241,5.756810164
ASHGV40033028,6.519217338,7.055796643,4.915648304,5.658533974,6.227674901,6.380755779,8.340383063,7.964878852,7.719930531,6.775796978,6.778909642,6.598157042
ASHGV40033029,4.657909922,5.3098976,4.651221004,5.013486753,4.616188817,4.948045673,6.692894774,6.744409799,6.507730009,5.947942833,6.283474931,5.65364474
ASHGV40033030,7.985249636,8.14142492,8.515372854,8.198194931,8.238331073,8.124864506,7.910127359,8.26881931,8.61479949,8.455590207,8.696495632,8.682601821
